mean_profile,sd_profile,excess_profile,skewness_profile,mean_curve,sd_curve,excess_curve,skewness_curve,target_class
114.359375,47.4779117,0.352885202,0.438111657999999,1.905518395,16.15079245,10.53494435,126.1819551,0
124.578125,49.45367298,-0.094629043,-0.270629804,1.735785953,11.99304803,11.95862807,195.4402639,0
143.5390625,43.93245923,-0.267006557,0.364925306,2.79013377899999,16.36458376,8.520337719,90.67730794,0
114.9296875,50.36913483,0.305211213,0.042433236,1.314381271,12.53169202,12.14266295,181.2084353,0
118.3125,51.70555912,0.229173438,0.025168901,3.004180602,18.87037678,8.686533933,88.05298273,0
104.625,55.25480748,0.558790272,-0.049890517,1.947324415,13.0240863,10.59588709,151.2045668,0
116.8359375,51.17506371,0.067098352,0.12112934,4.24832775899999,18.64662689,6.15916743299999,49.14290982,0
86.90625,39.61029646,0.426023073,1.433994045,2.135451505,14.67997683,9.474066513,112.4130637,0
146.2265625,46.16820721,-0.047821727,-0.038709454,1.22909699,10.86929135,14.71706507,281.401616899999,0
106.875,44.89031772,0.361765125,0.377226097,15.96571906,57.13277087,3.317326817,9.078281496,0
98.125,51.83311562,0.278747284,-0.2143049,2.593645485,20.55941125,9.221708243,88.25036284,0
105.2890625,50.20942895,0.515697228,0.07905894,2.387123746,14.35496493,9.236006858,113.9308191,0
95.234375,47.56598778,0.446492419,0.338406362,1.352006689,13.60149526,11.81026392,159.6326241,0
120.3984375,52.50808566,0.189610185,-0.167810867,2.009197324,13.69870788,11.09849674,160.9278656,0
122.6015625,47.73303688,0.158492021999999,-0.387143765,1.868729097,15.24154435,11.34775457,147.8610633,0
105.9140625,50.81261952,0.499366007,-0.016785371,3.876254181,20.81390883,6.816244531,53.48227989,0
101.9765625,46.30005144,0.467782901,0.221997661,1.476588629,16.91495411,12.53938741,162.769942199999,0
114.28125,52.62439689,0.172726082,-0.148329876,2.315217391,14.13427495,9.31790089,117.1244624,0
114.3125,49.91535804,0.239052411,-0.242472833,3.69565217399999,20.42207674,7.22483781799999,60.85840106,0
139.296875,44.98929723,-0.115838253,0.0458806079999999,1.91137123699999,12.14897099,10.93831352,175.0354028,0
135.75,44.23269436,-0.018804944,0.22744643,2.418896321,13.72499651,9.436217698,123.4650664,0
131.640625,48.15984686,0.191253201999999,0.131621175,1.56605351199999,15.36233998,11.59151664,150.4028553,0
116.1015625,54.17114659,0.176530978,-0.39534446,6.313545151,33.44052551,5.43774071399999,29.17692958,0
102.15625,46.99957405,0.539247893,0.889758596,1.781772575,15.25803814,10.94544766,134.0959459,0
111.125,48.7822009,0.469508094,0.038410039,4.502508361,28.29548743,6.389922679,40.37351206,0
103.578125,48.43126724,0.216186787,-0.106991891999999,2.196488294,17.37402882,10.07310465,111.438788999999,0
137.171875,45.31351023,0.14855203,0.151383816,0.434782609,8.60834515,24.43849615,666.6812642,0
99.5703125,48.39900625,0.395253231,0.235198142,1.287625418,14.65948666,12.53860419,166.2860654,0
110.1796875,41.59504057,0.238782225,1.481365038,1.806856187,16.09229192,10.6672334,127.0464381,0
117.1875,47.32215886,0.175743615,0.104361363,31.58946488,69.27155272,1.75578244199999,1.139128414,0
110.8359375,43.12876385,0.365057095,0.493412169,2.861204013,19.06161809,8.289132553,76.62971378,0
106.5234375,43.60618592,0.590522637,1.136204684,2.26254180599999,18.89288504,9.827439293,104.6190214,0
110.3125,49.36103442,0.12577995,-0.524293998,2.795150502,20.92131324,8.115280721,68.8716504,0
137.78125,51.57896517,0.003477878,-0.462432464,6.161371237,27.74299537,5.701815645,36.0268762,0
107.2109375,45.15418937,0.467818254,0.711132344,2.305183946,14.83199132,8.909684697,101.7556448,0
141.1640625,47.71821215,-0.024153871,-0.238377995,2.77173913,17.55180304,8.443938572,84.32985201,0
112.7890625,41.66733064,0.453129238999999,1.129003088,5.153846154,29.26881655,5.965337172,35.66248466,0
106.5234375,53.50379146,0.525152192,-0.238244505,2.5,19.89304596,10.10294365,110.5185408,0
118.046875,52.16632944,-0.00814293099999999,-0.398918528999999,1.91889632099999,11.96130652,11.75701661,194.7593153,0
138.765625,53.47231824,-0.143796643,-0.427600731,1.915551839,14.85927496,11.10402837,145.5760865,0
143.0078125,44.67390459,-0.1423662,-0.056888056,0.89548495,11.83046121,17.22809436,334.4242624,0
114.734375,51.04524408,0.18575046,-0.315544443,2.700668896,16.76402322,9.236027663,103.5519119,0
118.96875,52.19867957,-0.060888277,-0.349970961,0.443979933,8.692789397,23.9936359,644.1015664,0
126.59375,44.03362307,0.395201879,0.587599599,2.502508361,14.79545579,8.664355707,99.15160653,0
116.734375,50.71342345,0.180641897,0.037483017,4.189799331,26.26597166,6.655377115,44.87762327,0
112.640625,51.85387136,0.244635694,0.171473431999999,0.981605350999999,11.68996065,15.1732745,262.863518099999,0
111.5,56.13961391,0.317515208,-0.109655289,3.870401338,24.10343708,6.907935025,50.34037174,0
112.7265625,54.05317331,0.290899405,-0.578098081,2.502508361,14.61223981,9.298429143,113.4157879,0
106.125,46.9327977,0.299313091,0.387502054,2.43729097,17.0201606,8.31900746,80.63396669,0
101.1171875,41.31616306,0.479362452,0.741283897999999,1.756688963,14.95445137,10.6259377,133.3175404,0
103.2109375,42.21608334,0.329757823,1.017625996,1.56688963199999,12.20976256,11.91939233,188.1523764,0
124.9921875,55.75006952,-0.131174189,-0.591006571,3.80685618699999,22.38098183,7.09161723299999,55.8307921,0
102.0703125,42.89470822,0.280225149,0.635869947,2.9590301,18.21203139,8.598819639,88.98838308,0
121.09375,49.36288419,0.239519351,-0.0782224,4.431438127,25.77840638,7.106856426,53.12394169,0
108.3359375,53.15635506,0.520445357,-0.019986043,1.99331103699999,12.15245776,11.08343124,178.2672231,0
94.5234375,51.04929677,0.406695407,-0.317954221,2.871237458,21.74737463,8.415049083,73.05479743,0
132,55.46606508,-0.05228097,-0.610486052,0.822742475,11.20008142,16.38599613,300.143218399999,0
129.1328125,62.06150819,-0.117053964,-0.808664804,15.18060201,50.23301049,3.19946300899999,8.81060854399999,0
100.359375,44.79793773,0.466793335,0.608135361,2.567725753,18.89208737,9.650763585,104.2031338,0
151.5625,50.63051667,-0.186145974,-0.29189987,0.653846154,10.6563331,18.95160912,386.0440882,0
106.5234375,48.76377447,0.655429399999999,0.448138297,2.659698997,21.10097751,8.90484758,83.52674473,0
116.328125,53.22257354,0.228110256999999,-0.117541181,1.29264214,10.46125097,14.84484456,305.1422216,0
115.625,53.41245758,0.229058416,-0.188050257,3.731605351,20.83356657,7.06497444799999,57.37252818,0
86.8984375,45.80339095,0.722284975,0.584737742999999,1.349498328,11.7858508,13.04316012,217.0361841,0
130.765625,49.35481935,0.0428553059999999,0.248692692,2.847826087,19.38744862,8.477871373,79.54451625,0
131.71875,45.68624956,0.259880244,0.289494266999999,1.16973244099999,11.52162952,14.28514506,250.5022378,0
108.1484375,50.17937977,0.396954585,0.103309262,3.241638796,24.79004086,8.215359881,69.41233217,0
150.375,45.65221791,-0.238718611,-0.103367213,99.18561873,78.15499347,-0.43969853,-1.71070829999999,0
126.921875,41.55974791,0.200306467,0.254527951,2.87541806,21.02312863,8.774056646,82.75967169,0
114.5,50.54144339,0.191463406,0.0760270659999999,1.51421404699999,13.94371025,12.09130372,174.6497407,0
96.0546875,44.87087526,0.628731308,1.502872415,3.22993311,20.8916573,7.218363262,56.65992096,0
113.84375,45.43271768,0.302558058,-0.090753165,2.008361204,13.24265166,10.5748050999999,147.6528847,0
92.7890625,42.55247722,0.698260042,1.010974709,3.78010033399999,20.82626747,6.901440535,54.13202761,0
118.2265625,46.51700207,0.367446999999999,-0.055255631,0.741638795999999,11.68915851,18.34771307,356.7835368,0
138.1796875,44.43225771,-0.382057761,0.33412241,2.95568561899999,21.24346548,7.78667188,63.45702739,0
138.7109375,44.72715065,-0.167655716999999,0.351445837999999,0.213210702,7.370432165,34.53984419,1191.00083699999,0
123.5078125,45.65153271,0.010046973,0.603129642,6.89214046799999,29.66745858,5.107997289,28.40133067,0
144.9765625,43.37760526,-0.0222418279999999,0.453177742999999,3.27090301,22.25844373,7.518621542,59.05486299,0
111.3046875,47.02983737,0.214721818999999,0.13989171,2.497491639,16.70742211,9.729833309,112.779621699999,0
116.6875,53.30128839,0.009003371,-0.170832413,1.934782609,11.85986011,12.18179255,209.87461,0
108.1328125,45.48289017,0.094002379,0.208858483,2.12625418099999,12.70365653,10.34733797,153.702981699999,0
93,43.4964078999999,0.525602747,1.115279464,21.7826087,66.35519022,2.73835174899999,5.565650566,0
119.9296875,52.3530956,0.129102533,-0.324250702,0.684782609,9.053176379,21.01681985,537.6487932,0
93.21875,41.97486925,0.706053725,1.441287636,2.760033445,18.79719544,8.223260225,76.79679715,0
137.90625,44.44843176,0.111156815999999,0.426443376,14.41053512,41.27867836,3.11350984,9.786524601,0
126.4375,55.54344443,-0.059579904,-0.466507201,1.831103679,12.38404016,11.03998742,169.9699154,0
117.265625,46.04065533,0.034169187,0.060649718,2.98829431399999,17.28305171,8.459400982,86.02181515,0
125.234375,46.34963666,0.086839002,0.189112095,1.93729097,12.21382437,11.43401409,182.3168461,0
121.6796875,53.35859432,-0.217866224,-0.247728426,11.20150502,42.12259577,3.891134318,14.3597951999999,0
136.109375,51.08345414,0.166744917,-0.030916519,6.220735786,31.24278814,5.514783199,30.98884427,0
123.5625,55.55160186,0.0300842079999999,-0.54103849,9.012541806,37.00050632,4.16005962,16.30949301,0
145.2890625,41.89069712,-0.378395616,0.632372482,115.6730769,74.67938815,-0.847126765,-1.14749137599999,0
121.40625,55.54874513,0.215432013999999,-0.378657712999999,16.03846154,51.04107002,3.130645353,8.50904669999999,0
117.7265625,50.21729577,-0.123946966999999,-0.376634436,2.177257525,14.4446939,9.399154501,112.445658,0
117.578125,40.39252897,0.450527632,0.705734322999999,1.12541806,13.3627416999999,14.42271997,232.3131422,0
128.390625,38.59287385,0.141778911,1.059066877,1.269230769,13.4659023,12.63776872,181.5579874,0
116.421875,47.19649904,0.105197069,0.222151768,2.675585284,14.30087957,8.369732968,100.5867728,0
107.59375,54.4501546,0.629172576,0.135363168,2.298494983,14.7996779,9.135458391,106.9632294,0
100.0859375,41.24261815,0.334596546,0.751972672,1.434782609,10.9982483,13.88417627,262.5579223,0
105.6875,43.67059759,0.29904694,0.387543094,3.428929766,26.36080625,7.602712989,56.20011769,0
99.0234375,46.7609387,0.251837665,0.172399833,5.331939799,29.28785776,6.063041918,37.83999618,0
123.03125,56.8580932999999,0.150860545,-0.690054788,7.865384615,34.78110392,4.843046637,23.5623141,0
136.140625,54.18569553,-0.123523293,-0.664588439,102.6973244,69.5179077,0.429375338999999,-0.929149036,0
102.484375,44.77565333,0.320150946,0.350227327999999,4.914715719,25.77036002,5.935802665,37.92626516,0
112.65625,43.4195444,0.363250607,0.433539117,1.881270903,14.47680478,10.28351336,127.038019099999,0
139.5078125,53.48860803,0.1185509,-0.555693426,9.245819398,35.85717824,4.043706658,15.81357338,0
139.2578125,54.93522408,-0.159079585,-0.441420569,5.724080268,27.05047534,5.38043898,31.01853552,0
118.4765625,41.33815672,0.029878079,0.916577135999999,1.350334448,11.22885266,13.76467399,249.479624,0
123.1875,50.97682531,0.065674847,-0.442852675,2.621237458,16.78253144,8.989574026,97.82837223,0
138.046875,43.84825741,-0.134319192,0.593689517,1.947324415,11.76446955,11.88800712,202.6613156,0
83.7109375,37.36541523,0.659945415,2.423514836,4.178093645,23.20270329,6.532946384,46.37816996,0
127.1875,46.85712159,0.090197773,0.388836082,1.82775919699999,12.47118815,11.08330353,168.4762318,0
102.515625,43.97051291,0.387712699,0.657050826,1.837792642,11.74593546,11.70161646,199.1197766,0
131.1953125,50.06590322,-0.090631313,-0.0503566259999999,3.22658862899999,18.91018188,7.665352563,70.14302195,0
117.96875,51.77127242,0.33041296,0.274453144,1.475752508,11.92795741,13.25039832,221.3566602,0
103.71875,30.83371164,0.429166659,4.124845562,0.838628763,11.5376313,16.43614907,299.5097272,0
123.3828125,50.45296713,0.011410385,-0.388580025,3.50919732399999,21.82407041,7.146556531,54.44826751,0
136.1875,46.97185826,-0.051037888,0.09655889,17.27842809,51.62597253,2.891263541,6.989988345,0
117.3359375,52.38503444,0.285295218,-0.523320718,6.209866221,30.28488375,5.48662165299999,30.86054521,0
114.046875,50.13666625,0.203115505,0.125808351999999,3.281772575,22.38351569,7.565893484,60.40451674,0
140.234375,45.52771896,-0.346184541,0.239097276,2.313545151,13.91269423,9.536160223,121.2143414,0
135.1484375,49.42878239,-0.236093434,-0.286605065,15.2826087,45.96061712,3.00194870899999,8.043087602,0
122.515625,43.92500434,0.109530211999999,0.465353627999999,1.328595318,14.43940927,12.89551112,182.4887813,0
88.03125,35.95090782,1.039903775,3.106255575,1.027591973,12.67994524,14.08887759,217.9453624,0
105.125,52.36828716,0.243955299,-0.357901517,0.663043478,8.571517279,23.41509217,655.6148747,0
84.7421875,35.54360133,0.753777157,2.959344065,2.20735786,13.32111054,9.340697404,127.0325896,0
112.09375,49.21531734,0.13519883,-0.091303573,66.04180602,74.67667156,0.281154381,-1.830703578,0
109.4375,36.87558262,0.236763666999999,1.541425641,0.79264214,11.56552422,16.40278844,290.2830348,0
107.609375,46.91085868,0.229042311,-0.009648407,2.321070234,17.26666489,9.125877691,93.61228819,0
136.1015625,38.69630147,0.153607413,1.463756325,2.341973244,14.63300014,9.149854537,109.1495174,0
129.28125,45.05377646,0.211160457,0.114304724,1.872073579,13.11275475,11.13430406,159.0507704,0
118.953125,41.61483723,0.247796905,1.066128375,3.081103679,15.23344359,7.705838389,85.24508557,0
116.7265625,47.23672347,0.240128585,-0.244318139,3.454013378,20.37439025,7.125129693,56.59290154,0
112.9140625,42.42954221,0.104533268,0.139369874,1.313545151,12.89283786,12.82142008,191.9452624,0
120.6875,46.34192722,0.263474585,0.431852697,1.88712374599999,12.31477352,11.39241386,179.3048124,0
110.328125,51.28156183,0.440034039,0.253156188,6.022575251,28.81161263,5.41116171399999,31.18762518,0
119.96875,37.09446082,0.274818415,1.86265482699999,3.281772575,18.65798588,7.426411029,65.29705936,0
114.1953125,46.89333951,0.210950117,-0.008048922,2.301003344,18.48075105,9.256192984,94.3415108,0
123.9375,46.25620735,0.233668745,0.159343248,6.107023411,27.7142958,5.115677852,27.47531749,0
121.671875,46.9404725,0.088419033,0.082682062,1.444816054,11.17590269,13.40306247,246.0008004,0
112.7890625,50.09735091,0.178614266,-0.461199956,2.767558528,19.64882708,9.00617017,90.79352981,0
97.9921875,45.91032293,0.289163114,0.171060242,1.790133779,16.72041198,11.48085534,145.2651458,0
112.3515625,50.38191482,0.445220562999999,-0.091141785,2.75334448199999,17.09266102,7.956147915,76.17922205,0
107.765625,37.7267072999999,0.583492743,1.619921986,2.173913043,18.92614201,10.34527363,113.897137999999,0
125.65625,45.41637877,0.229544732,0.500912986,3.214046823,22.25962653,7.92293878,67.53804355,0
129.5703125,46.51388966,0.066709496,0.088722665,96.56939799,91.1085172,-0.085366071,-1.923944682,0
104.9375,54.27789461,0.449877032,-0.32139388,1.31187291,14.77853997,12.919729,179.2134437,0
149.8203125,51.44861417,-0.164474931,-0.072422437,2.576086957,14.6029409,8.737733452,103.5868402,0
114,44.58646796,-0.056666749,0.258245346,3.137959866,22.41383047,8.207095666,71.02269519,0
113.1875,39.99643539,0.196600369,0.764925518,1.074414716,13.93260105,14.67465836,227.6290236,0
115.4296875,45.636417,0.199078432,0.030358499,25.63879599,64.84682208,2.283595127,3.568493802,0
123.796875,48.91436384,0.144773309,-0.332363815,2.956521739,19.00725392,8.15348429999999,74.82498178,0
124.1796875,42.74715517,-0.03355276,0.143167724,1.092809365,11.30160768,14.77990854,265.4591972,0
100.109375,45.45692232,0.343085621,0.30145662,2.939799331,19.21254262,8.56306915,82.87982947,0
134.703125,56.84372208,-0.05447046,-0.702204576,47.02759197,76.56047782,1.370112048,0.391890557999999,0
117.40625,46.35940396,0.046956774,0.24653028,0.954013378,11.2101569,15.40994078,280.9579811,0
102.46875,51.70604073,0.282265316,-0.074093535,3.308528428,18.13105286,7.92968662399999,77.1706475,0
129.6015625,48.91947143,0.278880759,0.068817226,4.089464883,21.94332597,6.375726293,45.3358552,0
150.0625,46.28237887,0.103998316999999,0.000667209,3.629598662,25.30464735,7.41792379899999,56.2440007999999,0
102.5234375,39.81283651,0.079568393,0.898443520999999,1.54180602,13.95030926,10.78936547,137.5421228,0
133.921875,51.52572315,-0.225164833999999,-0.168088656,4.22826087,25.19151867,6.521600551,44.15394082,0
142.7890625,40.28407958,-0.236080798999999,0.848602918,2.181438127,14.4950581999999,10.20097262,131.0998354,0
112.546875,47.57196183,0.289970944,0.091627459,2.93645485,21.23260985,8.214481923,72.06002412,0
93.390625,35.5229315,0.596736354,2.643345778,5.326086957,26.74562487,6.102822599,40.56224248,0
110.3984375,53.27601182,0.303537624,-0.457071591,2.266722408,15.51210326,9.062941927,99.65215746,0
98.4140625,44.89650031,0.374743557,0.437025762,2.580267559,17.98701906,8.726506806,85.89132857,0
92.265625,45.9887018,0.678562007,1.118622343,0.443143813,8.290459409,26.02936038,757.2214897,0
119.6796875,48.86028129,0.403562626,0.048047107,3.904682274,22.55430336,7.9272762,68.96408058,0
103.515625,49.44377874,0.444994089,0.138164201999999,1.741638796,17.14611529,11.49549482,142.548325499999,0
81.2265625,39.60512412,1.02771568,3.256927056,9.872909699,36.37709736,4.164901185,18.02332517,0
123.546875,55.99467879,0.335194575,-0.302338482,4.189799331,26.82608293,6.84573162,47.65710035,0
124.578125,51.49599641,-0.141240021,-0.233436088,3.588628763,20.6867383,7.908775464,70.6537557,0
128.140625,54.81655977,-0.191168093999999,-0.30193783,2.030100334,18.45411276,10.48128065,115.8083394,0
127.640625,48.41741267,0.227900346,-0.064924877,1.215719064,12.99615149,12.89573513,190.8671041,0
160.953125,56.53329486,-0.684733249,-0.297175552,10.54431438,40.89118699,4.427151306,19.41511228,0
80.234375,40.55464762,0.585860962,1.480077245,2.992474916,16.54912956,7.81992273,77.2069017,0
90.859375,38.80394116,0.536885757999999,2.034415038,1.903846154,12.24860726,10.93507694,172.0606987,0
134.5234375,48.67943047,0.246387863,-0.181617361,3.154682274,17.12638403,7.72134395899999,75.70775208,0
109.703125,53.36875833,0.01930107,-0.322083383,2.342809365,14.88797208,8.997162095,104.482911,0
111.0390625,50.45920418,0.662563041,0.537520367,8.74916388,38.00634462,4.566126261,20.39295779,0
116.390625,43.04888834,0.237914741999999,0.417836545,2.434782609,14.88377248,9.280975648,109.211722,0
